54062_ID1725_27-B-53S_S5_L001_R2.trmdfilt	97.0	102.5	154.5	246.0	431.0	806.0	1399.0	2383.5	3582.5	4690.5	5781.0	6927.5	8126.5	9522.5	11580.0	14476.0	18321.5	23908.5	32353.5	44181.0	61005.0	86272.5	118454.5	163474.5	224890.5	301206.0	380739.5	458644.5	535845.0	599081.0	627138.0	640874.5	670054.0	698560.0	726771.5	756382.0	774616.5	775551.5	765102.0	749254.5	731189.5	701599.0	662777.0	624318.0	581352.5	534438.5	485815.5	438690.5	393889.5	347799.0	304209.0	264613.5	227849.5	194558.0	163914.0	137610.0	114882.5	96216.5	82173.0	71310.5	63403.5	58632.5	56816.5	55049.5	53353.0	53552.5	53605.0	52539.0	50549.5	47041.0	41699.0	36042.0	30362.5	24562.5	19258.0	14363.0	10137.0	6919.0	4626.5	3051.0	1972.0	1333.5	976.5	727.5	580.0	522.0	507.5	495.0	466.5	497.0	521.0	525.0	588.5	665.0	757.5	884.5	1059.0	1323.0	1665.0	1806.0	2233.5
54063_ID1725_38-B-68S_S6_L001_R1.trmdfilt	17.0	23.5	41.5	61.0	67.0	82.5	118.5	183.5	266.5	416.0	645.5	985.0	1543.0	2480.5	3947.0	6065.5	9461.5	14687.0	22136.0	32718.0	48022.0	70023.5	99326.5	140979.0	201423.0	294639.5	425236.0	549456.0	680393.0	784663.5	771556.5	736779.0	750284.5	758672.0	771762.0	798603.0	816791.0	820655.0	813793.0	800799.0	784931.0	755858.0	715319.0	675821.5	632991.0	586237.5	537529.0	489555.5	444515.0	398119.0	348489.0	302862.0	262870.5	225511.0	191236.5	163319.0	137368.0	113593.5	97358.0	82654.0	69397.0	58708.5	49722.0	42105.0	34206.0	29043.0	25073.5	21688.5	19114.5	15485.5	11983.0	9767.5	7782.5	6128.0	4915.0	3867.5	2999.5	2279.0	1701.0	1326.5	995.0	678.0	448.0	318.0	221.5	157.0	115.5	85.0	71.0	63.5	48.0	36.5	31.0	24.5	17.5	12.0	15.0	18.0	14.0	8.5	4.0
54063_ID1725_38-B-68S_S6_L001_R2.trmdfilt	96.0	109.5	154.5	281.5	555.0	1055.0	1804.5	3009.5	4575.5	5968.5	7131.5	8307.0	9478.5	10981.5	12956.5	15354.5	18959.5	24263.5	32002.5	43179.0	58635.5	80566.5	109315.0	150435.5	209589.0	300514.5	427672.0	548654.0	675326.0	775403.0	764952.0	734362.0	746221.5	751754.5	763801.0	789989.0	807770.0	809987.0	802432.5	790053.5	773974.0	745466.5	705683.0	666865.5	624352.5	577311.5	529707.5	483379.5	438627.0	392646.5	345228.5	300385.0	260012.0	223383.0	190024.5	162656.5	137360.0	113759.0	97603.0	82942.0	69270.0	58633.5	49808.5	42445.0	34925.0	29794.5	25660.0	21987.5	19193.0	15724.0	12352.0	10196.5	8323.0	6615.5	5293.5	4223.0	3383.0	2689.5	2073.5	1615.5	1314.0	1059.5	819.0	661.5	588.5	550.0	525.5	500.5	479.0	501.0	542.5	605.0	658.0	681.5	763.0	925.0	1114.5	1410.5	1781.0	1842.0	2383.5
54064_ID1725_41-B-75S_S7_L001_R1.trmdfilt	26.0	36.0	53.5	74.5	107.5	173.5	272.5	420.5	645.0	1061.5	1622.0	2402.0	3547.0	5418.0	8353.5	12753.5	19568.5	29449.5	43672.0	63662.5	90306.5	125181.0	169275.5	231462.0	327140.0	493306.0	744540.0	979661.5	1217543.0	1386822.5	1299184.5	1156029.0	1120633.0	1108791.5	1110442.5	1131109.0	1144812.5	1139798.0	1126336.5	1107468.0	1078856.0	1033896.5	975084.0	913838.0	851865.5	789053.5	725869.0	658527.0	589800.0	519948.0	451249.0	388525.0	329755.5	278276.0	232330.5	191463.0	156206.0	126493.0	101980.5	81946.5	65383.0	52658.0	42630.0	35259.0	29108.5	24710.5	21477.0	19228.0	17665.5	15552.5	13319.5	11660.5	10193.0	8565.0	6883.5	5635.5	4527.5	3388.5	2610.0	1961.5	1409.0	993.5	657.5	446.0	297.0	205.5	151.0	115.0	74.5	46.0	32.5	26.5	26.5	19.5	13.5	14.5	17.0	21.0	18.5	12.0	6.5
54064_ID1725_41-B-75S_S7_L001_R2.trmdfilt	138.0	211.5	382.0	708.0	1367.0	2611.0	4527.5	7334.0	10780.0	13872.5	16469.5	18796.0	20765.5	22975.5	26415.0	31088.5	37933.5	47851.0	61703.5	81365.0	107599.0	141857.0	185433.5	245172.0	336559.5	497285.0	741695.5	973705.0	1209062.0	1373326.0	1285418.0	1145047.5	1111412.5	1099073.0	1099088.5	1117872.5	1129761.5	1124839.5	1112461.0	1094072.0	1064200.5	1020257.5	962337.5	900176.0	838167.5	776035.5	713190.0	646252.0	578944.0	511663.5	443368.0	380308.0	323740.5	273753.0	228022.5	188136.0	154109.0	124571.0	100607.5	80855.0	64412.5	51988.5	42491.0	35323.0	29267.0	24747.5	21333.0	19345.0	17848.5	15721.5	13609.0	11801.5	10036.5	8419.0	6932.0	5703.5	4639.5	3596.0	2772.5	2111.0	1590.5	1220.0	928.5	737.5	622.0	543.0	498.5	466.5	434.0	434.0	444.5	469.0	505.0	535.5	568.0	667.0	820.5	1029.5	1317.0	1496.5	2199.5
54065_ID1725_42-B-77S_S8_L001_R1.trmdfilt	2.0	2.5	4.0	5.5	8.5	12.0	14.5	25.5	51.0	77.5	106.5	142.5	209.0	311.5	463.0	684.0	989.5	1408.0	1864.5	2507.0	3227.5	4088.0	5238.5	6538.0	7651.0	8802.0	10361.0	11713.0	13079.5	14616.5	16323.5	18039.0	19691.0	21461.5	23477.5	25892.5	28215.0	30371.5	32754.0	34443.0	36001.0	38522.5	40968.5	44130.0	47177.5	49617.0	53402.0	58941.0	65138.5	73722.5	85975.0	102957.5	125378.0	153262.0	188628.5	232184.0	282412.5	347761.0	431696.0	525251.5	624665.0	735094.5	861883.0	993351.0	1115223.5	1218201.0	1298361.0	1347430.0	1350867.5	1311642.5	1231685.5	1119521.5	983872.5	833860.0	682074.0	534233.0	401230.0	287350.0	197987.0	131566.0	82628.0	49400.5	28360.5	15320.0	7583.0	3679.0	1876.5	1095.0	715.0	480.0	305.5	189.5	142.5	116.0	76.5	40.0	25.0	17.5	17.0	16.0	9.0
54065_ID1725_42-B-77S_S8_L001_R2.trmdfilt	59.0	42.0	20.0	24.0	35.0	50.0	67.0	83.0	107.0	143.5	208.5	278.5	372.5	491.5	658.0	937.5	1253.0	1606.5	2105.0	2761.0	3494.0	4413.5	5413.5	6653.5	7932.0	9297.0	10955.0	12263.0	13722.5	15471.0	17061.5	18597.5	20493.0	22520.5	24459.5	26726.0	28960.5	31278.5	34195.5	36353.0	37914.5	40528.5	43428.5	46991.5	50405.0	53385.0	57653.0	63756.0	70612.0	79814.0	92610.0	110585.0	133369.0	162006.0	197718.0	240898.5	291729.0	357318.5	440813.5	531450.0	629654.0	741090.5	864532.5	990941.5	1109089.5	1210772.5	1288654.5	1333413.0	1334858.5	1295583.0	1216761.0	1106427.5	972057.5	822635.0	672006.5	525740.5	395253.0	283097.5	194849.5	129446.5	81285.0	48956.5	28011.0	14998.0	7374.5	3564.5	1868.0	1072.5	729.5	550.5	400.5	333.5	306.0	283.5	289.0	320.0	394.0	470.0	607.5	962.0	2888.0
54066_ID1725_45-B-86B_S9_L001_R1.trmdfilt	27.0	45.0	63.5	75.0	104.0	140.0	207.5	304.5	438.0	722.0	1171.5	1774.0	2663.5	4356.0	6910.0	10773.0	16860.0	26127.0	40483.0	59272.5	83747.5	117726.5	163114.0	223324.5	313547.5	472127.5	712308.0	941049.5	1178668.5	1349466.5	1279974.5	1170038.0	1159011.0	1164650.0	1182467.0	1213078.0	1229476.5	1229254.0	1222475.0	1208627.5	1186270.0	1141820.5	1078494.0	1015350.0	948602.5	878654.5	808383.5	733369.0	658833.5	582126.5	504967.5	433722.5	369698.5	312751.5	260727.0	217096.0	178969.5	143624.0	115162.5	91912.5	71558.0	56134.0	43196.0	32892.0	24288.5	18578.0	14431.5	12121.0	10777.5	8613.5	6459.5	5291.5	4442.0	3586.5	2947.0	2467.5	2017.0	1566.0	1189.0	902.0	664.0	449.5	329.5	256.5	176.0	126.5	104.0	79.5	53.5	39.0	29.5	22.0	18.5	20.5	15.5	14.5	17.0	18.0	16.5	16.0	11.0
54066_ID1725_45-B-86B_S9_L001_R2.trmdfilt	151.0	178.5	269.0	452.5	857.5	1685.5	3053.0	5068.0	7606.0	10064.5	12114.5	14100.5	15856.0	18098.0	21269.5	25491.5	32427.0	42846.5	57119.0	76045.5	100822.5	134218.5	179189.5	238189.5	326185.5	479591.0	713308.0	939304.0	1170262.5	1333490.0	1267075.5	1163015.0	1152970.0	1155907.0	1170822.0	1201322.0	1218203.5	1217561.5	1208710.5	1192287.5	1168667.5	1126020.5	1064542.5	999630.0	933589.0	867098.0	797179.5	722834.5	648743.0	573239.0	497288.5	426729.0	364859.5	308778.0	257850.0	214770.5	176926.5	142931.0	115116.5	91605.0	71705.0	56431.5	43794.0	33613.0	25065.0	19229.5	14995.0	12776.0	11378.0	9127.5	6918.5	5861.5	5035.5	4096.5	3437.5	2884.0	2405.0	2015.0	1651.0	1348.5	1129.0	970.5	818.0	740.0	717.0	693.5	658.5	650.0	652.0	649.5	683.0	762.0	837.5	912.0	1035.5	1168.0	1365.5	1739.5	2264.5	2474.0	3342.0
54067_ID1725_48-B-91S_S10_L001_R1.trmdfilt	41.0	48.0	72.0	102.0	151.5	230.5	317.5	465.5	747.0	1177.0	1677.0	2375.5	3497.5	5419.0	8504.5	12870.0	19415.5	29131.0	43027.5	62950.0	90601.0	127114.0	174260.0	240908.5	344633.0	532677.5	824408.0	1088229.5	1361008.5	1543570.5	1415339.0	1247537.5	1218044.0	1223506.0	1243461.0	1273479.0	1287988.0	1282446.0	1270976.0	1255893.5	1228665.0	1182743.5	1121454.0	1055204.5	987866.0	921357.0	853323.5	780859.5	709622.0	638117.0	567074.5	502072.5	444687.5	397095.0	355292.0	321503.0	295190.0	274196.5	259997.0	251939.0	246878.5	245561.0	247062.0	251271.0	256480.5	261331.0	265465.5	269773.0	270274.5	265229.0	255172.0	240870.0	222114.0	199003.0	173275.0	146203.0	118990.0	92650.5	69399.5	49660.0	33692.5	21692.5	13204.0	7517.5	4137.0	2255.0	1142.0	598.0	350.0	211.0	143.5	100.5	75.5	55.5	46.5	42.0	38.0	32.5	28.5	27.0	14.0
