	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54060_ID1725_11-B-32S_S3_L001_R2.trmdfilt	35.39692051954551	35.5337519459562	35.57592420522851	35.661156832499515	35.72778011724815	35.785641068283546	35.57076389302111	35.60820902354067	35.71403166015429	35.67872452583767	35.65361532088634	35.56282092066296	35.50276835632371	35.44562221520381	35.3696428417038	35.310005975914436	35.26617009362434	35.204915238749564	35.14378561906676	35.066343940969105	34.97961103422554	34.87532715284446	34.80964391817721	34.747326202274095	34.64672774385641	34.57489961702175	34.46121885895758	34.35372611951364	34.23509021266277	34.15847667408353	34.05523717646327	33.959288428391915	33.79953538949955	33.69312151695833	33.58116789879519	33.32884723968888	33.233036977292734	33.161334955095725
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54061_ID1725_14-B-35S_S4_L001_R1.trmdfilt	35.608912505644426	35.75945806506441	35.87367173587117	35.9489853821976	36.15238039518613	36.24831570876269	36.17364300636235	36.22167693762462	36.21336916277264	36.199071586579194	36.18828718378514	36.15882189353466	36.052862708463344	35.99597227982922	35.96269222768485	35.92799151035268	35.87786663012854	35.83710177059521	35.820376592509504	35.77044244988805	35.740124252829695	35.70324264838495	35.615244039427125	35.5720626097765	35.52759849781357	35.47093988145696	35.41171425355551	35.35702860930184	35.27667071515673	35.22506962445975	35.16698476527705	35.05097266283634	34.92107645728121	34.87913302020927	34.83277545834328	34.69030655316364	34.57273566425788	34.487585287218955
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54061_ID1725_14-B-35S_S4_L001_R2.trmdfilt	35.5618738806273	35.77270019647686	35.811168327016645	35.87803768575879	35.952393126861395	35.97960720165705	35.8551721201997	35.87232254296108	35.9812927216675	35.917318582347775	35.90195923517355	35.825569627518426	35.77411854949593	35.71602908402969	35.65063746372344	35.600969706463786	35.55861437445822	35.50867710828942	35.44988345468602	35.3783540998617	35.30227223663671	35.20740887048312	35.14989791853568	35.09353727183259	35.00485280965896	34.94423628944379	34.83954062258236	34.73401998530145	34.62993483117036	34.55807289444524	34.4664372452293	34.38505040603459	34.23097580082167	34.125582115670476	34.025668370775406	33.778264471661785	33.703445191105956	33.64001481786878
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54062_ID1725_27-B-53S_S5_L001_R1.trmdfilt	35.65404981189762	35.794028467383775	35.92690162443014	36.00581916786656	36.18038501378652	36.27985750897924	36.212013671920424	36.26499496927348	36.25217923899999	36.240827331064395	36.22625850397317	36.20275150900782	36.100477654244095	36.04709683511125	36.01330699591798	35.980864480583726	35.92628534677244	35.886853452016354	35.868263851255946	35.821289656234256	35.7882122424716	35.74769542519927	35.662215549930906	35.61781348996816	35.57215393930106	35.507390351820234	35.45158966223922	35.39202048315252	35.306268663887295	35.24918354517699	35.18816420923964	35.06377549765203	34.93352435565365	34.886685172687706	34.83975208922385	34.6957051738868	34.55843947491777	34.47308101757541
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54062_ID1725_27-B-53S_S5_L001_R2.trmdfilt	35.46745180182944	35.69675789218863	35.70278994482312	35.7998962193761	35.85616201657184	35.912848652042676	35.72619763092147	35.73025460155273	35.873541572629485	35.79927102517268	35.78550583667945	35.688847387846735	35.63389987355239	35.58994781549352	35.521629960995405	35.46785222936213	35.42661960457615	35.371044656571335	35.312358608068806	35.242580168205166	35.16678072411649	35.06618149636338	35.01028274766294	34.94849535670726	34.85633018606488	34.789386687905896	34.68162664353051	34.57382822161863	34.46220041497786	34.38767451902578	34.290601833046665	34.1983471245893	34.04679656121076	33.93995178067725	33.8316247768397	33.59021946713512	33.49631038720629	33.430830683070845
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54063_ID1725_38-B-68S_S6_L001_R1.trmdfilt	35.68880340780129	35.860669061333915	35.9791047979006	36.054041788328824	36.22671019550569	36.30985860027927	36.25025538741762	36.29779057520941	36.27882308180299	36.274944544780006	36.261829889176724	36.23734571624412	36.13932637284908	36.08806475200168	36.05756987814301	36.02285277774158	35.96761863054796	35.92718866449294	35.90607973070563	35.85730152019109	35.82807125507359	35.7866093912757	35.70155397083329	35.65696277272695	35.606957051732316	35.54787077546506	35.487864660049794	35.415969054133264	35.327053719462796	35.270285757407734	35.20425953160119	35.08848180741509	34.957470984722775	34.89696023114716	34.844804891456974	34.69752162349505	34.563299101926674	34.4813060976087
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54063_ID1725_38-B-68S_S6_L001_R2.trmdfilt	35.58232357436645	35.83579874480502	35.83020406244606	35.908337747388806	35.97802083143631	36.008172968090804	35.79536843523069	35.832969391022225	35.948620238637616	35.875072906498964	35.86862970855716	35.776336895863935	35.72040288769248	35.67746484463588	35.60831227739372	35.556417611113716	35.50919606308408	35.45800967733499	35.39042724015755	35.318264645593224	35.2456161600501	35.14284095676983	35.08291549805854	35.02441614585777	34.92413535847347	34.859891698936664	34.74031470654184	34.61459007945884	34.499930941971726	34.42051218054253	34.31483220103957	34.23294090163661	34.07508658435514	33.95197259954055	33.844920432755714	33.583448646913304	33.495848802804765	33.41090405771501
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54064_ID1725_41-B-75S_S7_L001_R1.trmdfilt	35.689127016744386	35.86834198187114	35.97693620385343	36.05128820046546	36.220869926648085	36.301294403297554	36.242119088895436	36.28356282083917	36.25593822112552	36.255994383604026	36.24317191132475	36.21820268662988	36.11778682654741	36.06229305407974	36.03176127028669	35.99522867855745	35.936526343642875	35.89761396331787	35.87641700632385	35.829663811523844	35.801988165249135	35.757931537477205	35.67334320614925	35.62969066433639	35.58466850223753	35.52213706223909	35.4646970376764	35.391451188548935	35.30103306027118	35.23952515959849	35.173332023320576	35.050002196939765	34.913495174213594	34.85093330493285	34.79665411593989	34.639544739204325	34.49850672648093	34.40986038453508
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54064_ID1725_41-B-75S_S7_L001_R2.trmdfilt	35.71025612178792	36.03801643576455	36.0284765911042	36.132622178942704	36.1981211973399	36.21896352786575	35.98407371941883	35.99598774898075	36.10134264837008	36.05688428818558	36.05891711364707	35.96276080316714	35.90988208545806	35.87380519196673	35.81458015121875	35.77231782684191	35.731226065037106	35.68443018205393	35.62831590244978	35.56778427469342	35.50938879298181	35.41672659044571	35.36725242932157	35.31373560453113	35.2265896401632	35.16540535826972	35.05593442975837	34.941378502292594	34.82957030046387	34.74843933894002	34.65047909650219	34.563875986142214	34.41320241647088	34.29362028453845	34.18216686700225	33.93558208146557	33.846520242789694	33.76341746195095
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54065_ID1725_42-B-77S_S8_L001_R1.trmdfilt	35.33001385813295	35.25063370244373	35.457918688071985	35.602246075052065	35.79109277521061	35.969731233928975	35.9639884994796	36.00451784516832	36.064190306891334	36.033126538075365	36.044932232566815	36.04107406345694	35.95448285042609	35.928369530403884	35.91142777473219	35.90415340931434	35.877143527499264	35.86209691729486	35.86704792962062	35.8488065369031	35.84599218360913	35.84184556819217	35.790742641102455	35.77042301135474	35.76016883025349	35.73148149485622	35.70961143454178	35.69022638898407	35.65324320791165	35.64167584786179	35.62731084202555	35.56045235193715	35.49335082074412	35.50158313505706	35.49597492742188	35.43145864647586	35.362922321318386	35.32162597655563
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54065_ID1725_42-B-77S_S8_L001_R2.trmdfilt	35.54168322902024	36.01079485907152	36.04327482762365	36.12731498698582	36.13519102750642	36.209512998877884	36.07842467852093	36.08898917142165	36.24798014218196	36.15089850136885	36.15271210962732	36.09408666557136	36.06705328827917	36.08212001774514	36.04976385268411	36.028801300430274	36.0310488716497	36.014584192544376	35.99852496786466	35.96837667938373	35.93438825540842	35.88667472987328	35.87109710829104	35.84897540888097	35.8170162557657	35.795964072916334	35.748101706402494	35.710226017326676	35.66490800464849	35.63965617225813	35.60414751863948	35.56648013713016	35.49661195025688	35.45257869355732	35.40577146596157	35.27509048606856	35.24062689829814	35.20703870341828
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54066_ID1725_45-B-86B_S9_L001_R1.trmdfilt	35.66897578399195	35.8179154740297	35.92903377349048	36.00950272976236	36.18111492730392	36.26775250025685	36.200314058	36.24485152291133	36.22571529219284	36.21974234898758	36.20371913551266	36.179407714202384	36.07421482047752	36.01784532432913	35.98382981737878	35.95149189195664	35.88730059264934	35.85070949703642	35.826857665816576	35.7811129522242	35.74859784882044	35.70581200386753	35.61709710866849	35.57060935033856	35.525496566603714	35.45901182578048	35.40301746287456	35.32422006910752	35.23805535052626	35.17090822861612	35.11330266650635	34.98349879492019	34.850733879557296	34.78950580316934	34.74155756221359	34.58420539599924	34.442747686533544	34.35707716992145
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54066_ID1725_45-B-86B_S9_L001_R2.trmdfilt	35.634245399118655	35.829584421021934	35.81672237676023	35.91162111262949	35.964071891843524	36.00977953109068	35.782299034916875	35.807878405160366	35.93225137316658	35.8738658809532	35.86097080557265	35.7654775578956	35.70842894221985	35.66366884867218	35.597191719684005	35.54734115992825	35.50013020775954	35.44892928278496	35.38320684357841	35.314837771370335	35.2441769756408	35.13931393320259	35.08068757782939	35.01971802524393	34.92343987588471	34.85547519176451	34.7366297652091	34.61211856866218	34.49361319291082	34.40720451231113	34.3018371432383	34.21099419120586	34.05225477156718	33.92802045433983	33.82278350341631	33.56384427714804	33.47329804320576	33.393374508292524
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54067_ID1725_48-B-91S_S10_L001_R1.trmdfilt	35.646689626705076	35.840304820299586	35.95188440503957	36.03254022797449	36.20841956995331	36.287407853760364	36.23415566987081	36.277849978713974	36.261717283345206	36.25544998695318	36.24842517306487	36.22479219285532	36.12740364185931	36.08002670538869	36.05092305438127	36.02041982868485	35.96768811537309	35.933634778814984	35.91767003953899	35.876126159009935	35.85264232085119	35.81647363381435	35.74167435035697	35.70243767649739	35.66522774648412	35.610176262780705	35.56226917444078	35.49808493800126	35.42131715205011	35.3698594751191	35.31809808897311	35.20641829780692	35.08745901284492	35.03859898439892	34.99103183459689	34.85800961475064	34.7338159627639	34.657218649668565
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54067_ID1725_48-B-91S_S10_L001_R2.trmdfilt	35.71137472449094	36.017812418844294	36.03875379505145	36.14471861853022	36.20626882154593	36.22754871438671	36.04519878031584	36.05187332656919	36.15182752411495	36.11739854216109	36.11003952259081	36.02722139722276	35.98045579421588	35.948450996565676	35.89365894187467	35.85480299896969	35.82186635555042	35.782638314823146	35.7322587885586	35.676580969366505	35.62027739584802	35.53503233800222	35.48869404564567	35.43968242549169	35.364787667479874	35.30881692227409	35.21240598159438	35.107235911505974	35.009502218355436	34.93740770620793	34.849693554977804	34.767101853838355	34.63000377193488	34.52079263903501	34.41984816059248	34.19873852817777	34.11585076285974	34.0473210597707
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54068_ID1725_49-B-93S_S11_L001_R1.trmdfilt	35.67418533973504	35.87016780002301	35.98277462575509	36.05203281681683	36.22818339855502	36.30295661964317	36.24417335080055	36.28273434221423	36.25436517675643	36.25540002216947	36.24756123563829	36.21901518908781	36.11741032406171	36.06583882438149	36.03176239740239	36.001955554833906	35.940118702640085	35.90998226863716	35.888542724609444	35.850169385832544	35.821236346320426	35.78712524454049	35.706851629359775	35.66695725758636	35.62946293657363	35.56918791921345	35.52273112387624	35.45523092413278	35.38048184850483	35.31945732260063	35.2671821452831	35.13912994632444	35.01788593003631	34.9559618852537	34.90831600182611	34.75767150899396	34.62610102765728	34.54602991427706
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54068_ID1725_49-B-93S_S11_L001_R2.trmdfilt	35.63111120990909	35.934457988112	35.967792993667885	36.07853433999128	36.14382990432584	36.17105809331182	35.95390920071868	35.97431670433173	36.079363231671216	36.03770658382055	36.03316226396504	35.944967882813046	35.89272899811139	35.85657050385667	35.80047825965491	35.761644266807195	35.7212158793077	35.678780720773446	35.62554719320705	35.569142095145494	35.510199849831494	35.42017728225451	35.37363113932349	35.32517652143012	35.24246787558065	35.18900867305854	35.08798525518135	34.98398745727186	34.87818519857596	34.8028562908769	34.70716570548743	34.620161281057285	34.468629359310206	34.35140302589413	34.246444985716025	33.99821772918629	33.90951601083273	33.83453212258672
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54069_ID1725_50-B-102S_S12_L001_R1.trmdfilt	35.469881399276616	35.53852265179214	35.710061466466335	35.83108294318144	36.030767143368095	36.15356362977198	36.1264499681377	36.16961954567823	36.2083741923724	36.17960928119759	36.18980781011512	36.18134230184291	36.09476791790606	36.05731046121215	36.033903627453036	36.01563531484211	35.97939657214674	35.95407087529215	35.94886264069991	35.91966890824968	35.905148785360566	35.88987996496236	35.82972511564576	35.80256575875485	35.77982417206666	35.740704918652625	35.709122572939876	35.681078119685466	35.63175673940195	35.60979982413513	35.58112007348028	35.50176738664483	35.426501783702065	35.414126688820254	35.39789425801526	35.31621527440633	35.235959945867464	35.18379337494861
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54069_ID1725_50-B-102S_S12_L001_R2.trmdfilt	35.21745040643308	35.726157373855564	35.766367299741646	35.85151363735747	35.88820366836678	35.963069335445056	35.88799054155113	35.89661098158068	36.0112084487787	35.925710137784556	35.93212100206493	35.88372907651047	35.850069981067875	35.81177560291591	35.764901058131144	35.72326867670372	35.703296747172786	35.672981113758745	35.63844341423644	35.592241319108346	35.54220524765549	35.47616287314655	35.44715527717526	35.41120235456822	35.36177814865793	35.32506832180316	35.260122718738856	35.20123605796245	35.137269464402074	35.099157778877654	35.05008699950874	34.991791843774436	34.90135904333868	34.84125508293268	34.779143484041526	34.6145552418038	34.57008718256296	34.52774118585051
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54070_ID1725_51-B-103S_S13_L001_R1.trmdfilt	35.5965682351533	35.75030551937179	35.8663390550371	35.953788265127464	36.15456470930536	36.25145915542635	36.19016762421006	36.23426205174045	36.25697836009234	36.21461886717013	36.21179673244684	36.195072933100576	36.09344504566794	36.038729128546386	36.00874059964882	35.979123203167134	35.92557915384099	35.8946714865288	35.874079703120536	35.83600690285492	35.806405034283195	35.77493494934229	35.69817783720525	35.655940735868214	35.625517664685184	35.56728147503519	35.525368647111776	35.47782217128656	35.4143712399846	35.37136197713433	35.33331624289991	35.22007197641764	35.12513025053431	35.09276344185182	35.06682239447193	34.947768607985424	34.84350551730982	34.78222048204997
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54070_ID1725_51-B-103S_S13_L001_R2.trmdfilt	35.13489710865189	35.71239764026674	35.81544680158861	35.9462640050271	36.10802549013616	36.14076285775769	36.03400146496499	36.071303876140746	36.17178477270441	36.10142641495499	36.10616459941707	36.05048341138839	36.007968047082606	35.96012907735856	35.905214942706564	35.85468038343672	35.82199511304201	35.7768364747442	35.73007911099437	35.673529716553	35.60932104296285	35.5274885388158	35.485642727573904	35.44069198876647	35.375244275259945	35.32657086675634	35.24267506839775	35.16777576317543	35.08590920964143	35.03310631503437	34.962472339832026	34.88610662624812	34.77338216391603	34.69289283589517	34.609005946069615	34.406491420085814	34.34416027501739	34.29347563408356
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54071_ID1725_52-B-104S_S14_L001_R1.trmdfilt	35.61674255053315	35.76985006202746	35.88264805471974	35.95122699537968	36.14865566171365	36.25140004289992	36.18491128061107	36.225787553684526	36.24059438563444	36.20217581082392	36.19709942662578	36.180017576747204	36.07411318062715	36.017699237099535	35.990990925320084	35.95955236939657	35.90905644165302	35.87298598961248	35.85482493489951	35.81037604482556	35.783372086245805	35.75132195480488	35.67357341727247	35.63159698191218	35.59508583123672	35.54043851944749	35.48834768345759	35.44762950697367	35.374782026521466	35.335798212392945	35.287127834993	35.17832498912465	35.07418520468306	35.04240067891577	35.009673779173845	34.89012836583547	34.779503254009875	34.71116304124354
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54071_ID1725_52-B-104S_S14_L001_R2.trmdfilt	35.50266902596684	35.52811764854557	35.57825690589494	35.663848182833654	35.69717035460054	35.80305556878336	35.685763378752625	35.68888504655009	35.86347929878135	35.72895077397693	35.733128486089036	35.66653996433599	35.61299770410958	35.546216643243	35.48396881311596	35.424811852251416	35.37815512136355	35.324238770596	35.263892579241414	35.194948912337786	35.11660139634841	35.01774824930859	34.966680737221985	34.910936400548906	34.82896184566005	34.769180843836544	34.66990545354103	34.57763500621057	34.48001712533083	34.417135625251305	34.33297811167363	34.24470186343526	34.1110084681192	34.01624636231606	33.92285330667022	33.68852519154714	33.61919599450197	33.56761179310091
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54072_ID1725_53-B-105S_S15_L001_R1.trmdfilt	35.58611750959729	35.7345537219511	35.86071634610718	35.94489908348865	36.12559221428819	36.22167039267368	36.157185049562706	36.1977230620022	36.19889985513584	36.18399759013852	36.17316347122275	36.16066839641723	36.051722070596725	35.997540906606204	35.96888082040005	35.94199899501898	35.88854611785788	35.85453875579039	35.83434100492862	35.792784553888495	35.762777630869195	35.731912870925896	35.653385761417695	35.61090570818067	35.573937612284865	35.51641731584742	35.469711883009076	35.423783931104325	35.35695939469535	35.31228105385989	35.268133285967785	35.15399019339053	35.05234388206087	35.019044878912986	34.98921810467352	34.87058556875649	34.75815339439326	34.68703625995484
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54072_ID1725_53-B-105S_S15_L001_R2.trmdfilt	35.40575366004836	34.95922931803431	35.11159001439025	35.26713506880046	35.264528065973074	35.47983642076801	35.24940926605275	35.26288985168186	35.51427818887476	35.38090934516752	35.38170793679119	35.29124323795842	35.2335822354101	35.18941657292658	35.119406722092414	35.061164283883485	35.00958218716124	34.95244957286546	34.89230147169929	34.82096592064944	34.740950714060645	34.638970906033	34.58669822939808	34.529239664865386	34.44514021110945	34.387075394829075	34.28580490829508	34.19399077626904	34.093369488499135	34.032553850950684	33.94548688811883	33.856432564176714	33.721692669876845	33.62893159776688	33.536445033619735	33.30662409971707	33.23694595838009	33.180198877642056
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54073_ID1725_54-B-106S_S16_L001_R1.trmdfilt	35.565087984271884	35.72821189950798	35.838922480659846	35.94098618157988	36.149683338538495	36.24228405838654	36.1910796184703	36.2283120433752	36.24936452674855	36.20548593838797	36.20724473297529	36.19365857904249	36.08878851519821	36.03479272369815	36.00554911708539	35.97165028939769	35.922944500523215	35.884605476679425	35.86840267626411	35.82462973395084	35.79710219628734	35.76694742690978	35.68916061848862	35.64915644025043	35.612343474466286	35.559023024266985	35.51018566818702	35.46887901568719	35.39879192607201	35.36090516224905	35.31500005268043	35.208730750186575	35.1107428694957	35.07909428876367	35.05040194640007	34.93182802411445	34.82950725430818	34.763526936876715
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54073_ID1725_54-B-106S_S16_L001_R2.trmdfilt	35.34099754760162	35.64033237933842	35.68089494621619	35.75239684823289	35.81866188133259	35.861686881460585	35.736597566033005	35.75170239454431	35.8704659044947	35.762908595681935	35.774491104296054	35.709032229327406	35.65758004085624	35.59969231871963	35.53400069629682	35.467193090916496	35.42729354085457	35.37358020969903	35.316890310561774	35.25031687411345	35.17486257833858	35.07949448234611	35.03093097464671	34.979891409164814	34.901969162785804	34.847766611393666	34.75355604537032	34.6647012553198	34.57268003906309	34.513936984478335	34.44091191712876	34.35623781239651	34.22985060003241	34.1435770026154	34.05755711232996	33.8343680742909	33.778304379805476	33.72582778579222
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54074_ID1725_56-B-109S_S17_L001_R1.trmdfilt	35.54694758406744	35.6845337403713	35.80224949469659	35.90491506672048	36.10801220130322	36.211371960621356	36.15372112447245	36.19633905418904	36.21891533645102	36.17338077345831	36.175083152730096	36.161057820379256	36.05700683714586	36.00354365905302	35.97715128863166	35.9450288205721	35.89789012720738	35.86293545493584	35.84668096863767	35.80543167871638	35.77912417112453	35.7505311212047	35.673750103496914	35.63451674517012	35.59983685229888	35.54818565770626	35.50118876548099	35.4618872624621	35.39333428686881	35.35824196737384	35.31496795847375	35.20912919713969	35.11185780645324	35.0851664220376	35.05698927147514	34.9431942296271	34.84212348260294	34.776412333961694
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
