	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54092_ID1725_47-B-88A_S35_L001_R2.trmdfilt	63012.0	61619.0	73401.0	68293.0	82901.0	75391.0	93806.0	90001.0	108972.0	112899.0	115518.0	122040.0	118467.0	126227.0	122817.0	138050.0	129656.0	156096.0	139653.0	214611.0	259098.0	237670.0	17505231.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54093_ID1725_55-B-107S_S36_L001_R1.trmdfilt	38186.0	34136.0	46097.0	42252.0	54164.0	51264.0	62303.0	63390.0	69795.0	78967.0	77673.0	94938.0	88031.0	112955.0	99485.0	131629.0	116149.0	153243.0	133494.0	204798.0	234627.0	252054.0	19092842.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54093_ID1725_55-B-107S_S36_L001_R2.trmdfilt	38138.0	34123.0	45979.0	42162.0	54158.0	51294.0	62215.0	63333.0	69705.0	78948.0	77649.0	95066.0	88268.0	113304.0	100039.0	132318.0	116431.0	154428.0	135380.0	207459.0	236452.0	258583.0	19077040.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54094_ID1725_57-B-110S_S37_L001_R1.trmdfilt	39069.0	31773.0	42049.0	37253.0	46700.0	43922.0	50768.0	53756.0	56524.0	65979.0	61144.0	78486.0	68982.0	92929.0	77881.0	107747.0	91251.0	123120.0	105672.0	179164.0	222616.0	233175.0	24301823.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54094_ID1725_57-B-110S_S37_L001_R2.trmdfilt	38848.0	31747.0	41929.0	37205.0	46563.0	43877.0	50604.0	53648.0	56451.0	65768.0	61087.0	78334.0	68840.0	92866.0	77917.0	107585.0	90864.0	123578.0	106093.0	180272.0	222365.0	238778.0	24296564.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54095_ID1725_59-B-129S_S38_L001_R1.trmdfilt	35660.0	35018.0	42501.0	39309.0	48768.0	44856.0	56023.0	54250.0	66964.0	69418.0	72503.0	76400.0	74172.0	79162.0	77401.0	87268.0	82326.0	99114.0	88525.0	144284.0	180479.0	161845.0	14218788.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54095_ID1725_59-B-129S_S38_L001_R2.trmdfilt	35279.0	34740.0	42042.0	38974.0	48279.0	44466.0	55439.0	53759.0	66291.0	68780.0	71850.0	75749.0	73605.0	78477.0	76735.0	86317.0	81453.0	98600.0	87824.0	144025.0	179037.0	164846.0	14228467.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54096_ID1725_60-B-130S_S39_L001_R1.trmdfilt	68902.0	67479.0	81625.0	74404.0	93545.0	84120.0	106741.0	100268.0	122668.0	125609.0	132208.0	137352.0	134956.0	141790.0	138281.0	154537.0	145632.0	173381.0	153887.0	239091.0	283272.0	258386.0	18952836.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54096_ID1725_60-B-130S_S39_L001_R2.trmdfilt	68159.0	66932.0	80813.0	73745.0	92567.0	83249.0	105582.0	99273.0	121445.0	124451.0	130731.0	135907.0	133501.0	140210.0	137016.0	152873.0	143817.0	172253.0	152587.0	237724.0	281575.0	260921.0	18975639.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54097_ID1725_13-B-34S_S40_L001_R1.trmdfilt	44887.0	40918.0	53542.0	50360.0	63678.0	62329.0	74916.0	78635.0	88120.0	98639.0	102091.0	124069.0	119047.0	153585.0	139735.0	186457.0	166380.0	223215.0	196143.0	313541.0	347479.0	390416.0	23074326.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54097_ID1725_13-B-34S_S40_L001_R2.trmdfilt	44791.0	40830.0	53409.0	50265.0	63568.0	62212.0	74739.0	78516.0	87885.0	98436.0	101899.0	123767.0	118879.0	153307.0	139505.0	185823.0	165319.0	223148.0	195962.0	313191.0	346960.0	396509.0	23073588.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54098_ID1725_17-B-39S_S41_L001_R1.trmdfilt	21936.0	20799.0	25083.0	23597.0	26833.0	26761.0	31837.0	32603.0	36370.0	43960.0	40904.0	46253.0	46203.0	55149.0	50755.0	64721.0	57421.0	76258.0	68486.0	124763.0	161356.0	155088.0	18924585.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54098_ID1725_17-B-39S_S41_L001_R2.trmdfilt	22140.0	20945.0	25261.0	23804.0	27054.0	26899.0	32032.0	32838.0	36549.0	44121.0	41077.0	46446.0	46409.0	55248.0	51101.0	64742.0	57219.0	76773.0	69147.0	125739.0	161943.0	161129.0	18913105.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54099_ID1725_18-B-40S_S42_L001_R1.trmdfilt	24522.0	23091.0	27539.0	25702.0	29976.0	27758.0	34846.0	34552.0	40093.0	42512.0	44609.0	45847.0	47773.0	53293.0	51940.0	60879.0	57140.0	70771.0	64889.0	120118.0	157078.0	147670.0	17759072.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54099_ID1725_18-B-40S_S42_L001_R2.trmdfilt	24652.0	23303.0	27662.0	25806.0	30073.0	27939.0	34935.0	34726.0	40162.0	42658.0	44711.0	45945.0	47937.0	53354.0	52233.0	61006.0	57045.0	71385.0	65815.0	121770.0	157575.0	152839.0	17748139.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54100_ID1725_19-B-41S_S43_L001_R1.trmdfilt	17939.0	17598.0	20112.0	19126.0	20627.0	21072.0	25947.0	25773.0	29484.0	38393.0	32099.0	36556.0	36474.0	43759.0	39772.0	50142.0	44568.0	59998.0	53727.0	103784.0	142024.0	131160.0	17690413.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54100_ID1725_19-B-41S_S43_L001_R2.trmdfilt	18092.0	17798.0	20265.0	19297.0	20769.0	21249.0	26179.0	25949.0	29613.0	38545.0	32240.0	36640.0	36685.0	43871.0	40044.0	50326.0	44433.0	60557.0	54423.0	104959.0	142389.0	137114.0	17679110.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54101_ID1725_20-B-42S_S44_L001_R1.trmdfilt	14928.0	14707.0	16772.0	15707.0	16898.0	17750.0	20184.0	20578.0	21859.0	33508.0	24258.0	29100.0	27729.0	34248.0	29559.0	39144.0	33694.0	46503.0	40255.0	81579.0	115906.0	105846.0	15788919.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54101_ID1725_20-B-42S_S44_L001_R2.trmdfilt	15074.0	14854.0	16939.0	15873.0	17029.0	17896.0	20316.0	20720.0	22024.0	33633.0	24397.0	29113.0	27821.0	34358.0	29782.0	39245.0	33494.0	46927.0	40862.0	82531.0	116500.0	111157.0	15779086.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54102_ID1725_21-B-44A_S45_L001_R1.trmdfilt	33912.0	33310.0	39882.0	37856.0	45855.0	43342.0	53998.0	52910.0	62397.0	65135.0	69044.0	71382.0	75226.0	83045.0	81068.0	94350.0	89324.0	109763.0	100540.0	169426.0	207218.0	196826.0	19169069.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54102_ID1725_21-B-44A_S45_L001_R2.trmdfilt	33859.0	33368.0	39790.0	37779.0	45716.0	43312.0	53787.0	52745.0	62231.0	64875.0	68859.0	71113.0	74902.0	82760.0	80920.0	93869.0	88619.0	109849.0	100425.0	169946.0	206941.0	202532.0	19166681.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54103_ID1725_22-B-45B_S46_L001_R1.trmdfilt	24768.0	23818.0	28216.0	27525.0	31606.0	32186.0	38469.0	40057.0	45305.0	55166.0	53361.0	61715.0	62792.0	76850.0	72474.0	91943.0	84349.0	112763.0	102192.0	183039.0	239653.0	234996.0	25996436.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54103_ID1725_22-B-45B_S46_L001_R2.trmdfilt	25069.0	24131.0	28472.0	27783.0	31896.0	32430.0	38718.0	40374.0	45492.0	55381.0	53616.0	61774.0	63072.0	77156.0	73014.0	92086.0	83935.0	113819.0	103256.0	184740.0	240517.0	244490.0	25978458.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54104_ID1725_23-B-47S_S47_L001_R1.trmdfilt	25671.0	25425.0	30752.0	28962.0	35602.0	33601.0	43362.0	42554.0	50968.0	54893.0	59527.0	63023.0	66777.0	76262.0	75921.0	90278.0	85663.0	108897.0	100170.0	173174.0	222256.0	218108.0	21368211.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54104_ID1725_23-B-47S_S47_L001_R2.trmdfilt	25828.0	25557.0	30893.0	29125.0	35728.0	33682.0	43414.0	42694.0	50993.0	54871.0	59548.0	62933.0	66829.0	76211.0	75908.0	90165.0	85033.0	109182.0	100449.0	173898.0	222370.0	224882.0	21359864.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54105_ID1725_25-B-49A_S48_L001_R1.trmdfilt	29089.0	28731.0	34929.0	32364.0	40366.0	37330.0	47372.0	45772.0	56225.0	57423.0	62697.0	65020.0	66861.0	72383.0	72689.0	82574.0	79811.0	96162.0	88771.0	145711.0	178425.0	167409.0	14565329.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54105_ID1725_25-B-49A_S48_L001_R2.trmdfilt	28896.0	28627.0	34707.0	32198.0	40118.0	37117.0	46993.0	45422.0	55833.0	57106.0	62257.0	64586.0	66437.0	71915.0	72452.0	81907.0	79067.0	95889.0	88436.0	145539.0	177983.0	171796.0	14568162.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54106_ID1725_28-B-55S_S49_L001_R1.trmdfilt	49872.0	45148.0	56509.0	51041.0	63706.0	57757.0	73507.0	70908.0	85157.0	87228.0	95923.0	100412.0	106543.0	119794.0	118943.0	140279.0	133656.0	166732.0	154033.0	258370.0	314218.0	313867.0	27265024.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54106_ID1725_28-B-55S_S49_L001_R2.trmdfilt	49834.0	45180.0	56474.0	51006.0	63584.0	57642.0	73309.0	70738.0	84859.0	86890.0	95613.0	100072.0	106116.0	119402.0	118816.0	139560.0	132631.0	166789.0	154048.0	258538.0	313906.0	322715.0	27260905.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54107_ID1725_29-B-56S_S50_L001_R1.trmdfilt	39450.0	38143.0	45110.0	41705.0	51359.0	47233.0	58996.0	57418.0	70846.0	73662.0	77095.0	80035.0	80174.0	85693.0	84565.0	95996.0	92120.0	109656.0	100165.0	167432.0	208447.0	188681.0	16989028.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54107_ID1725_29-B-56S_S50_L001_R2.trmdfilt	39231.0	37966.0	44887.0	41485.0	51086.0	46977.0	58634.0	57084.0	70425.0	73276.0	76505.0	79562.0	79802.0	85062.0	84225.0	95328.0	91221.0	109356.0	99729.0	167663.0	207449.0	193470.0	16992586.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54108_ID1725_30-B-57B_S51_L001_R1.trmdfilt	33295.0	32360.0	37509.0	35316.0	42202.0	40978.0	50452.0	50815.0	61090.0	73347.0	65197.0	78445.0	72414.0	82480.0	79094.0	95927.0	88365.0	113096.0	100886.0	177991.0	223962.0	207693.0	21635598.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54108_ID1725_30-B-57B_S51_L001_R2.trmdfilt	33365.0	32434.0	37534.0	35351.0	42274.0	40934.0	50485.0	50777.0	61113.0	73240.0	65265.0	78398.0	72358.0	82420.0	79215.0	95655.0	87830.0	113673.0	101246.0	178710.0	223447.0	215429.0	21627359.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54109_ID1725_31-B-58A_S52_L001_R1.trmdfilt	8661.0	9044.0	9880.0	9582.0	9093.0	10825.0	11571.0	12413.0	12667.0	24978.0	13781.0	17076.0	15852.0	20364.0	17042.0	23518.0	20346.0	28520.0	24108.0	54962.0	81553.0	74177.0	12564266.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54109_ID1725_31-B-58A_S52_L001_R2.trmdfilt	8860.0	9252.0	10056.0	9805.0	9331.0	11009.0	11773.0	12625.0	12926.0	25199.0	13987.0	17274.0	16204.0	20657.0	17496.0	23792.0	20400.0	29276.0	24892.0	56222.0	81674.0	79074.0	12552495.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54110_ID1725_32-B-60B_S53_L001_R1.trmdfilt	22886.0	21727.0	25569.0	24221.0	28045.0	28574.0	32979.0	34086.0	37855.0	47971.0	42716.0	49150.0	50058.0	60997.0	54530.0	70972.0	62217.0	86316.0	75634.0	139874.0	182870.0	177546.0	20971607.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54110_ID1725_32-B-60B_S53_L001_R2.trmdfilt	23114.0	21970.0	25790.0	24416.0	28259.0	28807.0	33226.0	34316.0	38015.0	48168.0	42875.0	49265.0	50242.0	61202.0	54859.0	71144.0	62063.0	87043.0	76398.0	141211.0	183134.0	184690.0	20958193.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54111_ID1725_33-B-61S_S54_L001_R1.trmdfilt	17421.0	16985.0	19824.0	18561.0	22511.0	21310.0	26813.0	27267.0	33820.0	38499.0	36796.0	42183.0	40473.0	46633.0	45342.0	54227.0	51474.0	65545.0	59267.0	105749.0	140405.0	129952.0	13715068.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54111_ID1725_33-B-61S_S54_L001_R2.trmdfilt	17473.0	17065.0	19868.0	18620.0	22573.0	21364.0	26813.0	27339.0	33883.0	38456.0	36809.0	42198.0	40490.0	46684.0	45509.0	54168.0	51122.0	65844.0	59563.0	106643.0	140631.0	134171.0	13708839.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54112_ID1725_34-B-62A_S55_L001_R1.trmdfilt	27998.0	25992.0	32181.0	28595.0	35863.0	31936.0	40415.0	38976.0	47440.0	48806.0	52009.0	54477.0	54596.0	61095.0	59219.0	69968.0	66696.0	81690.0	74038.0	130612.0	173822.0	158119.0	16823107.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54112_ID1725_34-B-62A_S55_L001_R2.trmdfilt	28229.0	26161.0	32379.0	28761.0	35993.0	32087.0	40647.0	39155.0	47653.0	49030.0	52237.0	54751.0	55070.0	61595.0	59723.0	70474.0	66760.0	82519.0	75195.0	132312.0	174543.0	164610.0	16807766.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54113_ID1725_35-B-64S_S56_L001_R1.trmdfilt	27164.0	25800.0	32283.0	30025.0	37943.0	34996.0	45362.0	44512.0	54917.0	56903.0	63412.0	66958.0	70610.0	79401.0	79610.0	94488.0	91629.0	114634.0	106976.0	185060.0	228063.0	221195.0	19981243.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54113_ID1725_35-B-64S_S56_L001_R2.trmdfilt	27235.0	25913.0	32340.0	30101.0	37981.0	34992.0	45379.0	44491.0	54854.0	56795.0	63313.0	66833.0	70535.0	79216.0	79518.0	94268.0	90959.0	114934.0	106998.0	185738.0	227554.0	226884.0	19976353.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54114_ID1725_36-B-65S_S57_L001_R1.trmdfilt	31914.0	32273.0	39747.0	38317.0	48325.0	46388.0	59520.0	58288.0	70550.0	74599.0	83470.0	90303.0	95655.0	109930.0	110266.0	132998.0	126907.0	158908.0	148643.0	223747.0	253156.0	267263.0	17344586.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54114_ID1725_36-B-65S_S57_L001_R2.trmdfilt	31694.0	32035.0	39485.0	38015.0	47879.0	45883.0	58851.0	57753.0	69967.0	73933.0	82696.0	89420.0	94862.0	108993.0	109429.0	131654.0	125446.0	157946.0	147502.0	222542.0	251686.0	271728.0	17356354.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54115_ID1725_37-B-66S_S58_L001_R1.trmdfilt	31880.0	32118.0	38518.0	36771.0	44995.0	42879.0	52898.0	52278.0	61836.0	63919.0	70653.0	74470.0	77183.0	86835.0	85774.0	99701.0	96204.0	118897.0	108611.0	175481.0	208716.0	202560.0	17918747.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54115_ID1725_37-B-66S_S58_L001_R2.trmdfilt	31615.0	31888.0	38207.0	36567.0	44592.0	42585.0	52401.0	51815.0	61140.0	63306.0	69984.0	73653.0	76544.0	85879.0	85090.0	98696.0	94958.0	118170.0	107571.0	174834.0	207149.0	208069.0	17927211.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54116_ID1725_39-B-70S_S59_L001_R1.trmdfilt	16953.0	15109.0	19427.0	17315.0	22550.0	20687.0	26500.0	25250.0	30036.0	31159.0	34192.0	38400.0	38629.0	46906.0	44347.0	55912.0	51578.0	66635.0	57941.0	120942.0	171770.0	170627.0	20348896.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54116_ID1725_39-B-70S_S59_L001_R2.trmdfilt	16925.0	15096.0	19444.0	17300.0	22522.0	20665.0	26465.0	25255.0	30013.0	31137.0	34131.0	38376.0	38667.0	46901.0	44410.0	55740.0	51032.0	66970.0	58170.0	121495.0	172500.0	177489.0	20341058.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54117_ID1725_44-B-81S_S60_L001_R1.trmdfilt	84468.0	81363.0	96344.0	88147.0	107466.0	98224.0	120662.0	117726.0	141257.0	150571.0	148873.0	163448.0	155569.0	168017.0	161527.0	185793.0	173231.0	208539.0	186100.0	283220.0	339838.0	306959.0	21954139.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
54117_ID1725_44-B-81S_S60_L001_R2.trmdfilt	83680.0	80707.0	95561.0	87500.0	106534.0	97465.0	119734.0	116855.0	140048.0	149350.0	147687.0	162158.0	154449.0	166746.0	160406.0	184534.0	171523.0	207620.0	184914.0	282312.0	337861.0	311525.0	21972312.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70305_ID2138_1_BO17_224_B_S107_L001_R1.trmdfilt	373493.0	325361.0	382834.0	335481.0	400112.0	356346.0	408939.0	385394.0	415057.0	418531.0	421490.0	457405.0	429251.0	499312.0	444203.0	541958.0	465304.0	586212.0	491552.0	722293.0	768037.0	780468.0	45212620.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70305_ID2138_1_BO17_224_B_S107_L001_R2.trmdfilt	373037.0	325081.0	382917.0	335723.0	400388.0	356946.0	409335.0	386388.0	416306.0	419742.0	422924.0	459283.0	430479.0	501096.0	446116.0	544656.0	468690.0	589597.0	494043.0	724561.0	773497.0	797465.0	45163383.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70306_ID2138_2_BO17_258_S_S108_L001_R1.trmdfilt	71047.0	63802.0	75527.0	69553.0	80889.0	77213.0	91976.0	93116.0	106588.0	126022.0	113238.0	121087.0	116717.0	132067.0	121296.0	146730.0	130610.0	170076.0	145370.0	253918.0	306023.0	266684.0	32994098.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70306_ID2138_2_BO17_258_S_S108_L001_R2.trmdfilt	70354.0	63394.0	75489.0	69533.0	80755.0	77067.0	91995.0	93174.0	106836.0	126140.0	113483.0	122194.0	116909.0	132212.0	121634.0	147222.0	132166.0	171871.0	148054.0	257802.0	307590.0	280305.0	32967468.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70307_ID2138_3_BO17_263_S_S109_L001_R1.trmdfilt	57262.0	48160.0	59475.0	54240.0	63862.0	59350.0	70083.0	71068.0	80455.0	90463.0	85621.0	94142.0	89549.0	105595.0	96196.0	119929.0	105061.0	138860.0	118760.0	207048.0	247968.0	220203.0	25718427.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70307_ID2138_3_BO17_263_S_S109_L001_R2.trmdfilt	56973.0	47933.0	59508.0	54271.0	63757.0	59424.0	70066.0	71166.0	80644.0	90573.0	85839.0	94653.0	89506.0	105737.0	96687.0	120274.0	106185.0	140041.0	120424.0	209306.0	250048.0	230032.0	25698730.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70308_ID2138_4_BO17_265_S_S110_L001_R1.trmdfilt	89989.0	77342.0	93858.0	84004.0	98316.0	93049.0	108178.0	108655.0	119785.0	135447.0	125283.0	140921.0	132057.0	154383.0	138107.0	171016.0	149743.0	195467.0	167550.0	272799.0	321535.0	291527.0	30993594.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70308_ID2138_4_BO17_265_S_S110_L001_R2.trmdfilt	89846.0	77093.0	93878.0	83976.0	98191.0	92964.0	107953.0	108803.0	119943.0	135598.0	125376.0	141515.0	132152.0	154500.0	138338.0	171489.0	150961.0	196865.0	169188.0	275159.0	323056.0	305598.0	30970163.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70309_ID2138_5_BO17_268_S_S111_L001_R1.trmdfilt	206726.0	176250.0	200196.0	175034.0	197910.0	175791.0	202450.0	194612.0	218382.0	235884.0	214048.0	216936.0	203721.0	218718.0	196723.0	224182.0	197596.0	240489.0	203843.0	324629.0	373739.0	313920.0	35865726.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70309_ID2138_5_BO17_268_S_S111_L001_R2.trmdfilt	206138.0	175701.0	200051.0	175106.0	197872.0	175778.0	202413.0	195024.0	218781.0	236124.0	214454.0	219282.0	204594.0	219488.0	197393.0	225052.0	199855.0	242584.0	206173.0	327957.0	376978.0	328862.0	35831845.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70310_ID2138_6_BO17_344_A_S112_L001_R1.trmdfilt	134510.0	121166.0	146805.0	133146.0	157681.0	144665.0	175519.0	173652.0	207275.0	226026.0	217811.0	227287.0	218743.0	238707.0	229140.0	264568.0	245588.0	304098.0	269262.0	445751.0	522579.0	446170.0	46533457.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70310_ID2138_6_BO17_344_A_S112_L001_R2.trmdfilt	133861.0	120278.0	146366.0	132783.0	157077.0	144141.0	174831.0	173285.0	206746.0	225437.0	217000.0	228053.0	218373.0	238449.0	228905.0	264198.0	246710.0	304871.0	270260.0	447042.0	523202.0	465288.0	46516450.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70311_ID2138_7_BO17_509_S_S113_L001_R1.trmdfilt	78819.0	69934.0	79802.0	70421.0	79218.0	71858.0	82744.0	80031.0	93035.0	109475.0	90338.0	96796.0	88541.0	93699.0	86978.0	97945.0	89642.0	108623.0	93880.0	153811.0	190846.0	155218.0	19658355.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70311_ID2138_7_BO17_509_S_S113_L001_R2.trmdfilt	78261.0	69488.0	79493.0	70242.0	78980.0	71627.0	82603.0	80056.0	92941.0	109322.0	90317.0	97824.0	89014.0	93931.0	87275.0	98101.0	90526.0	109528.0	95012.0	155561.0	191922.0	163332.0	19644653.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70312_ID2138_8_BO17_505_S_S114_L001_R1.trmdfilt	91591.0	80151.0	97046.0	82263.0	101634.0	88142.0	104646.0	96283.0	107874.0	106555.0	110793.0	116536.0	113217.0	128374.0	117455.0	139972.0	122503.0	151915.0	128900.0	215923.0	266114.0	241620.0	22237708.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70312_ID2138_8_BO17_505_S_S114_L001_R2.trmdfilt	91426.0	80007.0	97125.0	82423.0	101625.0	88336.0	104844.0	96666.0	108228.0	106981.0	111305.0	117332.0	113612.0	129020.0	118182.0	140907.0	123780.0	153086.0	129868.0	216991.0	269524.0	249509.0	22216438.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70313_ID2138_9_ZU19_004_S_S115_L001_R1.trmdfilt	237160.0	204467.0	237456.0	207623.0	241249.0	211268.0	245408.0	229891.0	269702.0	278001.0	258538.0	266618.0	231437.0	238388.0	215515.0	236617.0	206824.0	245210.0	200969.0	303044.0	330841.0	275373.0	23209853.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70313_ID2138_9_ZU19_004_S_S115_L001_R2.trmdfilt	235525.0	203291.0	236387.0	206549.0	239966.0	210166.0	244071.0	228987.0	268919.0	276895.0	257529.0	267699.0	231837.0	238267.0	215565.0	236037.0	207289.0	245408.0	200681.0	302842.0	330975.0	284542.0	23212025.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70314_ID2138_10_ZU19_013_A_S116_L001_R1.trmdfilt	359966.0	288067.0	350597.0	289939.0	349190.0	302422.0	355560.0	334534.0	375469.0	385985.0	388102.0	424308.0	402844.0	469201.0	424467.0	524541.0	459798.0	594794.0	502964.0	719694.0	679857.0	728417.0	27903285.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
70314_ID2138_10_ZU19_013_A_S116_L001_R2.trmdfilt	356643.0	285643.0	347931.0	287862.0	346403.0	300075.0	352155.0	331939.0	372670.0	382686.0	385091.0	421093.0	399293.0	465577.0	421485.0	520437.0	457159.0	591217.0	498712.0	715016.0	675229.0	738819.0	27960866.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
