Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
54058_ID1725_2-B-9S_S1_L001_R1.trmdfilt	0.00014476532563548541	0.00017130563533532438	0.0002557520752893575	0.0002847051404164546	0.00034743678152516496	0.00047048730831532754	0.000641792943650652	0.001020595545730172	0.001548988984299694	0.0024103426718308316	0.004063080139502623	0.0063841508605249064	0.00933495074806155	0.014418626433294345	0.0225616760002904	0.034446909234963755	0.05358005977312041	0.08332450868035814	0.1242303641940918	0.18022559214989756	0.25497034253092593	0.35755346503165814	0.49945002446413367	0.700521823505541	0.9897991354566498	1.4303899912728224	2.0400040157901334	2.61776725591221	3.242475478382447	3.7878402386273025	3.8424626087449982	3.770615577632107	3.8756355831143696	3.967407148545558	4.074058176696648	4.211696222800013	4.303279593307876	4.3250474727725985	4.287340930955408	4.228942598594053	4.153377511367758	4.009063370997169	3.791338733996827	3.5708225389671466	3.3454953096155133	3.101481289479766	2.857474507610301	2.603483743782842	2.342445321352362	2.0778336081341124	1.8114919492745196	1.565361942629067	1.3384567712280073	1.1389074208611998	0.9541554995297661	0.7871107902789795	0.6477572750668339	0.5245378553967632	0.4248066098110502	0.3427874018168386	0.26932623732311156	0.21124397592272753	0.16500593091475352	0.12709189213081987	0.09477544593812504	0.07317163384245609	0.05694585359414544	0.0483299039634068	0.04331861094099175	0.03448551332179988	0.025987788706996886	0.021649654448786842	0.018184937655244225	0.015152104083180804	0.012693506302804811	0.010357959049218981	0.008700396070692673	0.007016292782466525	0.005341840515949411	0.004258513329110528	0.0032427432942348728	0.0022679901016226045	0.0016430864459627593	0.0011436460725203347	0.0007334776498864594	0.0006031888568145225	0.00044394699861548855	0.0002822923849891965	0.00020990972217145383	0.00016648012448080822	0.00016406736905355012	0.00012787603764467876	7.479541824500078e-05	8.203368452677506e-05	7.479541824500078e-05	6.99699073904846e-05	7.962092909951697e-05	5.066786397241989e-05	6.99699073904846e-05	7.720817367225888e-05	4.101684226338753e-05
54058_ID1725_2-B-9S_S1_L001_R2.trmdfilt	0.0005647291324983419	0.000584036111387174	0.0007795192726366001	0.0013152879368016938	0.0024399194570761695	0.004877425541791235	0.008772608532613132	0.014299231239541348	0.020909458136605275	0.028147161847556248	0.034861163756147645	0.04155827205821131	0.04840500944666343	0.05620744229011275	0.06731619526827458	0.08167576081684352	0.10201807644858935	0.13212248328100099	0.17500569676545838	0.23272632352598338	0.30730435622881996	0.4073145068729707	0.5491459871626931	0.7483626354547471	1.0279711304675374	1.4582319817498852	2.0527397158118896	2.6217743046024413	3.231416296740929	3.7470405418078867	3.802922178829251	3.750469943933016	3.853967417638962	3.9387274683332967	4.035100666829264	4.167785465870401	4.263198142166649	4.283243612997979	4.238724133052694	4.173442410684829	4.091563926589653	3.9447850329596674	3.7370298732540275	3.527609486619226	3.303501315794745	3.055686588267139	2.8138353038438217	2.5651276285426072	2.3139028058687616	2.056900369762433	1.7924116525919596	1.5530678620518288	1.3345707819669148	1.1347604440740293	0.947810967493467	0.7818240432414544	0.6436608889406101	0.5249567559873476	0.4254751338902785	0.34273507586218815	0.2708865672997602	0.2127725608443753	0.16666025514076066	0.13050552379906127	0.09883242493193205	0.07676213468963572	0.06100039979926534	0.05173546330498698	0.04599163708555941	0.036589138366698123	0.027785155993390643	0.02339040492382021	0.019608650433970205	0.016618482078562317	0.014653996976623642	0.012351639744130402	0.010189258108581194	0.008712274223585531	0.007539375256088975	0.006166166382620785	0.005046361607068516	0.004167894067626651	0.0036321254034615584	0.0032387457086016018	0.002748831119297485	0.002572654936936891	0.002676429948464364	0.0026474694801311154	0.0026136822670756593	0.002695736927353196	0.0027536578640196927	0.002874326482074894	0.0030939433669353606	0.0034728428276286924	0.003979651023460538	0.004510592942903424	0.005463875025539513	0.007056700783868169	0.009354231271639202	0.00986345283983215	0.012100649018575582
54059_ID1725_10-B-31A_S2_L001_R1.trmdfilt	2.5761395762726982e-05	5.1522791525453964e-05	7.299062132772646e-05	0.00010519236603113519	0.00017388942139840712	0.00023614612782499734	0.0003220174470340873	0.0005646039237997664	0.0009424377283197622	0.001519922350000892	0.002554671746470426	0.003990869560242455	0.005837102923237889	0.009342799529948986	0.015289388385178465	0.024243620195706316	0.0395265682319441	0.06340523532101179	0.09817453246877231	0.1509446049057383	0.23216599217965603	0.35760037493135394	0.5082358430879395	0.7162376460421577	1.0246638100284262	1.4715660633712733	1.9820968174650757	2.3802069872333176	2.7117432700017328	3.0319037497579235	3.196349472826311	3.3589511093146833	3.630461193172964	3.8443258604461827	4.0506037966672785	4.287617224816287	4.448014115183966	4.505738962739296	4.497173298648191	4.415067436786418	4.314014068341162	4.161397119493826	3.9564974179460366	3.7473213247016344	3.5018474248275493	3.245710453890676	2.9763900886722268	2.7078490056756004	2.452648032118106	2.176921666486659	1.9094303603673635	1.6540039745969453	1.4175401228908744	1.2244090856406902	1.038358138659296	0.8548919183860949	0.6888382548655173	0.5551902804314699	0.4580354698783055	0.36705051361031427	0.2912755147572331	0.23586704603756778	0.19769509786614708	0.15206522562141692	0.10562601619314108	0.08615898812844039	0.0745234243756087	0.06499814829234041	0.05830447895999184	0.0489960279577265	0.038983432137946604	0.034449426483706656	0.02940878004613308	0.023599585301638144	0.01932104682204524	0.01570586428334255	0.012365469966108952	0.009516688951347394	0.007135906626275374	0.005057820701415397	0.003591567925920187	0.0024344518995777	0.0017582152608061165	0.0013245650988002124	0.0008694471069920358	0.0006096863663845386	0.0004808793875709036	0.00039071450240135924	0.00032416423001431456	0.0002404396937854518	0.00016530228947749816	9.875201709045343e-05	7.299062132772646e-05	5.5816357485908465e-05	4.078887662431772e-05	3.0054961723181476e-05	2.3614612782499735e-05	2.5761395762726982e-05	1.0733914901136244e-05	2.146782980227249e-06	4.293565960454498e-06
54059_ID1725_10-B-31A_S2_L001_R2.trmdfilt	0.0002919864240053375	0.0003563951940065149	0.0005045353650092229	0.0006505285770118917	0.0009274862880169544	0.0015522513570283751	0.002413181916044113	0.0035854215300655415	0.005371691418098195	0.0075980879011388934	0.009755781696178335	0.012506036175228611	0.016205246532296234	0.021093872175385595	0.027738710280507065	0.03776071489269027	0.05474316058300071	0.0797809964414584	0.11609680792712225	0.17153558322613566	0.25371902678863795	0.3792968056599335	0.5308957276117048	0.7377380515934858	1.0465029601841302	1.4869859503861822	1.9852607829512905	2.37910538279549	2.709578193835531	3.019566869056198	3.1785813873941047	3.3378063077140148	3.6077348749529494	3.828826565817991	4.029781928221665	4.25877228124785	4.417582838480754	4.473472475169775	4.4635664063435945	4.387175458163198	4.29104322197744	4.141091017578699	3.9438069550650927	3.734948636582275	3.4881964917487642	3.235999658891154	2.9694289355282812	2.7014090148403818	2.441070913454623	2.1673100244006185	1.9056472493118353	1.6496030659261547	1.4126947281078241	1.2184700821692735	1.0347075674379145	0.8543050435416166	0.6893198322246007	0.5573333807381881	0.4624657034034539	0.3729181904708169	0.2972400326784335	0.2409897068774053	0.20063546551266762	0.15536254107884004	0.10914066076699509	0.08958615819463764	0.07843700010743383	0.06857816437925361	0.061287091615120325	0.05131232010093799	0.04082227842674623	0.03609682166765985	0.031467978063575236	0.02562824958346848	0.021435238656391836	0.017598622923321705	0.01393376391025471	0.011230742529205298	0.009021521718164914	0.006911061021126335	0.00518490598509478	0.004100691690074961	0.0033621377940614597	0.002868337224052433	0.0026514943650484692	0.0024453863010447017	0.0022500130320411305	0.0021040198200384616	0.0021104606970385794	0.0021813103440398744	0.002271482622041523	0.0024174758340441914	0.0025419994560464676	0.0026708169960488223	0.0029026885680530612	0.0035489232270648745	0.004459233843081514	0.005717351817104513	0.007389832878135086	0.0074370659761359495	0.008480488050155024
54060_ID1725_11-B-32S_S3_L001_R1.trmdfilt	7.482068754600303e-05	0.00013405373185325543	0.00023069711993350934	0.00027746004964976123	0.00038657355232101566	0.0006235057295500253	0.0008791430786655357	0.001134780427781046	0.0015587643238750633	0.002394262001472097	0.003850147879971406	0.0057830156415764845	0.008822606073132858	0.014003938685693568	0.02171358703157963	0.034688741263515656	0.05612798577409328	0.08754643948611905	0.13386668013439043	0.20191921298612792	0.29962567833526466	0.44298211567340645	0.6149356432973602	0.8721068165075636	1.2305664954831688	1.6186614017842864	1.9880106083264828	2.366562759436837	2.732545035039463	3.0656560885802118	3.3024355069054816	3.470984693246092	3.7148190789012205	3.960776501565467	4.191429976097908	4.396999815130552	4.529033388420064	4.5582882772505515	4.503482123623105	4.394583730428544	4.256143635767905	4.082213594981278	3.8800761549898075	3.651461544192995	3.379781392656162	3.1095633620551246	2.8418892348306515	2.5689246614909456	2.3136957086282903	2.0632116343675113	1.8115865446216552	1.5726373263575515	1.3509966271457559	1.152509813200801	0.9645197182128206	0.7928561207531076	0.6459238780559964	0.5297803482840655	0.43732380117774	0.3525083167870501	0.278373485543552	0.22184645610254672	0.1803739725015268	0.14048831098221168	0.10499212979892876	0.08333777581165637	0.06948659602970256	0.060657754899274205	0.05426058611409095	0.044730301037918814	0.03421487690905763	0.028547209827447906	0.023867799327174966	0.01874881728756926	0.01526965531668012	0.01257611056502401	0.009963621558209405	0.007659767887522061	0.0057206650686214815	0.004249191546883422	0.0031487039342276276	0.0023755568295855964	0.0018019315583995728	0.0013623600190668052	0.00098825658133679	0.0006266232581977753	0.00044580659662826804	0.0004021611955597663	0.0003024002788317623	0.00023381464858125947	0.00018705171886500757	0.00013717126050100556	9.664338808025392e-05	6.858563025050278e-05	7.793821619375316e-05	7.170315889825291e-05	5.299798701175215e-05	4.364540106850177e-05	4.364540106850177e-05	4.364540106850177e-05	1.8705171886500758e-05
54060_ID1725_11-B-32S_S3_L001_R2.trmdfilt	0.00039288752593642323	0.0005893312889046348	0.000901146785679574	0.001418760510325973	0.002825048400780948	0.00496410270865703	0.0081882749453099	0.013027651455256955	0.01908934471256177	0.025213401069221576	0.030838552631041474	0.03751140426202518	0.04534420954101164	0.05376010979896725	0.0649761132179618	0.08145244406754959	0.10594243318425331	0.14066308875014277	0.18972102085774395	0.25854181915094077	0.35631468631969065	0.4983622358755141	0.6676780506243061	0.9212183492069768	1.2742620909654983	1.6540065937128579	2.0150515211186244	2.3850860892964123	2.7326824143262756	3.053696468256075	3.2829463396399783	3.437295010543574	3.6724226040416834	3.92044065017647	4.150286089159214	4.336726810990886	4.454231362795554	4.489145343969443	4.439585388912034	4.331048650794613	4.19271482380538	4.023024830460457	3.8197148902532616	3.594562274496982	3.3375171697305603	3.070503323532245	2.8033741056001222	2.538371469356005	2.2833531653186205	2.0360148769668034	1.7926085820293183	1.5567295131839802	1.3373953745975202	1.1420242569382144	0.9595966005500364	0.7870316683248495	0.6427359290372787	0.5295375492430725	0.4401525189375685	0.3593361784834398	0.284169934830873	0.22688630991834893	0.18485669910805488	0.14470109943337822	0.10920090512555143	0.08805981444421056	0.07492614572005012	0.065234920080285	0.05734598801187905	0.04745520045417798	0.03782945606873561	0.03217624111220596	0.02697204047103223	0.0225193151770861	0.01875258397604484	0.015425512625456236	0.013012060680418209	0.010670326299638416	0.008562453541439828	0.006881768013822905	0.00568439650620714	0.004979693483495777	0.0043872440396233925	0.004084783007751702	0.003757376736138016	0.0033301895055563497	0.003405025224782335	0.003613941607621544	0.003486097253943819	0.0033831981400080893	0.0035734055930408018	0.003825976145428503	0.003981883893815972	0.004405952969429889	0.005126246766979999	0.006008684622853077	0.007196701665565594	0.008930395827634255	0.011515346295898501	0.011901997511899425	0.013635691673968085
54061_ID1725_14-B-35S_S4_L001_R1.trmdfilt	0.00012497138594614362	0.00015230887662186254	0.00020503118006789185	0.0002460374160814703	0.00034757666716271195	0.00042568378337905173	0.0005604185588522378	0.0008455095330418778	0.001189180844393773	0.001929245770543592	0.0033332211845322995	0.005205839295819045	0.007623254542714761	0.011606717469748088	0.0183688410561777	0.02948543637166826	0.047797649768589114	0.07484028608059136	0.11415550302808597	0.17259134202534054	0.26339281730474096	0.40670570681638657	0.578914323972267	0.8201540104401486	1.1665356387247507	1.5972807632346213	1.99436562601106	2.321374736796104	2.6117477047198747	2.9199993915455646	3.1793286861291508	3.3684533519795847	3.6243674129066115	3.876196471655523	4.136732521184651	4.394181386945329	4.548815902952533	4.562533465238028	4.479150213321274	4.367004015857853	4.25279188517051	4.089046174056671	3.8832554022835746	3.675285441968043	3.4281994378513683	3.152801556784176	2.877175212402051	2.6066766001995285	2.3390288977389027	2.0695808262494895	1.8112903563115814	1.5654657821218005	1.3437235845394226	1.1496469275208725	0.9618949942379403	0.7875560054872592	0.6410016706526355	0.5268813158268469	0.43408615640602444	0.3554830600017109	0.2944228218995873	0.25050904848485567	0.21937555196102268	0.188415843770771	0.1622070009243782	0.14994808903422366	0.14304927799441547	0.13683780957731104	0.12877324982797395	0.11694783243282013	0.10397619310719149	0.09228355780960543	0.0803683172308028	0.06693584591949778	0.054284445770356134	0.04302335228986535	0.032887001282889856	0.024398710428079135	0.017425697627865402	0.01217689941812737	0.008097755273729024	0.005223413396967722	0.0032473033566943255	0.002019068954192383	0.0012907200954750146	0.0008630836341905544	0.0005994721169604076	0.00038077219155465634	0.00024994277189228724	0.00018940975682462394	0.0001405928091894116	7.615443831093127e-05	6.44383708784803e-05	4.686426972980386e-05	1.952677905408494e-05	1.952677905408494e-05	2.343213486490193e-05	2.1479456959493437e-05	1.952677905408494e-05	1.5621423243267953e-05	5.858033716225482e-06
54061_ID1725_14-B-35S_S4_L001_R2.trmdfilt	0.00045306181911350645	0.0005311759258572144	0.0006952155500190013	0.0010154833876682041	0.001425582448072671	0.002226252042195678	0.0036127774368964957	0.005276607910537476	0.0075360584480992305	0.010229042278088563	0.013099735700919832	0.01716166925159265	0.02212582073515529	0.02809764419571177	0.03621955844438881	0.0487432026080738	0.06901576616073461	0.09802539255267918	0.13760385758704743	0.19700963576563738	0.2893815198427407	0.43318373179990133	0.6065599445702299	0.8452239277569495	1.1846687786117327	1.6120818307759424	2.009391659053796	2.332137666739443	2.6162796828723494	2.9159761705105964	3.1692728787430817	3.3563503058362567	3.606987228734118	3.8544917759515567	4.117724598561842	4.376151450754719	4.515747218063731	4.530253007686038	4.458858666974956	4.341966764791004	4.21951118535423	4.055028263636673	3.8509219612733694	3.6439527768979096	3.400309019406278	3.12957333684326	2.855498276216949	2.5832823313311386	2.316858547460374	2.052979330616785	1.8023892761829696	1.559866456123111	1.337352564505653	1.1444829763974322	0.9590107941978404	0.7835567461881292	0.6397721099049859	0.5282817982023601	0.4383197343183001	0.3608012476385129	0.29787252324578173	0.25467932792184844	0.22341806240301645	0.19215289117884732	0.1659983353883853	0.15203934451328466	0.14398187440267118	0.13837914009647873	0.1305735879801137	0.11902637015072508	0.10589148310177059	0.09366467254371168	0.08145348480700153	0.06816432239722821	0.05477556450135665	0.0441422817208694	0.03487013725039125	0.026170178611810778	0.019436742610503144	0.013960943727769213	0.009793556132992392	0.006989259700893274	0.0050442184429749445	0.004042405023986889	0.0033550008846422587	0.002903891918197345	0.0026734553033034066	0.002507462826473027	0.0025035571211358414	0.002597294049228291	0.00268321956664637	0.002923420444883272	0.003249546840538253	0.0034682663394206355	0.0037475242710293915	0.004372437124979056	0.005471893177396746	0.007075185218311353	0.009281908733821103	0.009453759768657262	0.010670386981190513
54062_ID1725_27-B-53S_S5_L001_R1.trmdfilt	0.0001152443180915497	0.0001371956167756544	0.00015914691545975912	0.0002277447238475863	0.0002963425322354135	0.00037317207762978	0.0005844533274642878	0.000809454138976361	0.0012402483756519158	0.002151227271042261	0.003575317773173554	0.005539959005400925	0.008327773938282223	0.013041815330693709	0.02072202595779484	0.0337748169378306	0.05328403364332866	0.08314877550305312	0.12653002952751502	0.18788116543725217	0.27888850586921476	0.4169347354688782	0.5951353781864402	0.848167998118115	1.1944634544215444	1.6196326708092974	2.074180956573389	2.521282264258898	2.952510039083464	3.306581742945738	3.4642990800786944	3.546890841377638	3.709887465844122	3.8729746394176785	4.045382883194972	4.209839269023949	4.309155176007845	4.321922600104988	4.261918725151987	4.171471142836469	4.075980249648278	3.9080912294875745	3.687848361965281	3.471232946550536	3.229738477989694	2.969670466829763	2.6993319917980068	2.4373487298278884	2.1823597004009923	1.9245307217068408	1.6861121788741087	1.466489435539641	1.2600210079416232	1.074129178947618	0.9021133146343026	0.7513298439731873	0.6245501184231405	0.5213131607117961	0.44509825168058453	0.38363187145275585	0.34050031345082565	0.31807706184501267	0.3061547627472083	0.2977611349128738	0.29185623556684964	0.2931513621892118	0.29366721770828824	0.2903031811849492	0.2800683881734854	0.25955764346552507	0.23077400306599277	0.19909553515249415	0.1673594450799498	0.13516512164737474	0.10397232621726193	0.07685424060538609	0.05421147601273208	0.03601933722828031	0.0234384991699528	0.014534503641212828	0.008470457379728904	0.005227152999152433	0.003078669640445685	0.001676530436998497	0.0010673818985145913	0.0007271367689109684	0.000529575080754026	0.00037865990230080617	0.0003320133925970836	0.000279879058222335	0.0002579277595382303	0.0002277447238475863	0.0001810982141438638	0.0001399395291111675	0.0001152443180915497	0.0001152443180915497	9.60369317429581e-05	7.957345772987956e-05	6.85978083878272e-05	4.390259736820941e-05	2.469521101961779e-05
